player,year,team,round
"Kersten, Shane",2014,geelong,R15
"Kersten, Shane",2014,geelong,R16
"Kersten, Shane",2014,geelong,R17
"Kersten, Shane",2014,geelong,R18
"Kersten, Shane",2014,geelong,R19
"Kersten, Shane",2014,geelong,R20
"Kersten, Shane",2014,geelong,R21
"Kersten, Shane",2014,geelong,R22
"Lang, Darcy",2014,geelong,R13
"Lonergan, Tom",2014,geelong,R1
"Lonergan, Tom",2014,geelong,R2
"Lonergan, Tom",2014,geelong,R3
"Lonergan, Tom",2014,geelong,R4
"Lonergan, Tom",2014,geelong,R5
"Lonergan, Tom",2014,geelong,R6
"Lonergan, Tom",2014,geelong,R7
"Lonergan, Tom",2014,geelong,R9
"Lonergan, Tom",2014,geelong,R10
"Lonergan, Tom",2014,geelong,R12
"Lonergan, Tom",2014,geelong,R13
"Lonergan, Tom",2014,geelong,R14
"Lonergan, Tom",2014,geelong,R15
"Lonergan, Tom",2014,geelong,R16
"Lonergan, Tom",2014,geelong,R17
"Lonergan, Tom",2014,geelong,R18
"Lonergan, Tom",2014,geelong,R19
"Lonergan, Tom",2014,geelong,R20
"Lonergan, Tom",2014,geelong,R21
"Lonergan, Tom",2014,geelong,R22
"Lonergan, Tom",2014,geelong,R23
"Lonergan, Tom",2014,geelong,QF
"Lonergan, Tom",2014,geelong,SF
"Mackie, Andrew",2014,geelong,R1
"Mackie, Andrew",2014,geelong,R2
"Mackie, Andrew",2014,geelong,R3
"Mackie, Andrew",2014,geelong,R4
"Mackie, Andrew",2014,geelong,R5
"Mackie, Andrew",2014,geelong,R9
"Mackie, Andrew",2014,geelong,R10
"Mackie, Andrew",2014,geelong,R11
"Mackie, Andrew",2014,geelong,R12
"Mackie, Andrew",2014,geelong,R13
"Mackie, Andrew",2014,geelong,R14
"Mackie, Andrew",2014,geelong,R15
"Mackie, Andrew",2014,geelong,R16
"Mackie, Andrew",2014,geelong,R17
"Mackie, Andrew",2014,geelong,R18
"Mackie, Andrew",2014,geelong,R19
"Mackie, Andrew",2014,geelong,R20
"Mackie, Andrew",2014,geelong,R21
"Mackie, Andrew",2014,geelong,R22
"Mackie, Andrew",2014,geelong,R23
"Mackie, Andrew",2014,geelong,QF
"Mackie, Andrew",2014,geelong,SF
"McCarthy, Lincoln",2014,geelong,R1
"McCarthy, Lincoln",2014,geelong,R2
"McCarthy, Lincoln",2014,geelong,R23
"McCarthy, Lincoln",2014,geelong,SF
"McIntosh, Hamish",2014,geelong,R1
"McIntosh, Hamish",2014,geelong,R2
"McIntosh, Hamish",2014,geelong,R3
"McIntosh, Hamish",2014,geelong,R4
"McIntosh, Hamish",2014,geelong,R5
"McIntosh, Hamish",2014,geelong,R6
"McIntosh, Hamish",2014,geelong,R7
"McIntosh, Hamish",2014,geelong,R9
"McIntosh, Hamish",2014,geelong,R10
"McIntosh, Hamish",2014,geelong,R11
"McIntosh, Hamish",2014,geelong,R12
"McIntosh, Hamish",2014,geelong,R14
"McIntosh, Hamish",2014,geelong,R16
"McIntosh, Hamish",2014,geelong,R17
"McIntosh, Hamish",2014,geelong,R18
"McIntosh, Hamish",2014,geelong,R20
"McIntosh, Hamish",2014,geelong,R21
"McIntosh, Hamish",2014,geelong,R22
"McIntosh, Hamish",2014,geelong,QF
"Motlop, Steven",2014,geelong,R7
"Motlop, Steven",2014,geelong,R9
"Motlop, Steven",2014,geelong,R10
"Motlop, Steven",2014,geelong,R11
"Motlop, Steven",2014,geelong,R12
"Motlop, Steven",2014,geelong,R13
"Motlop, Steven",2014,geelong,R14
"Motlop, Steven",2014,geelong,R15
"Motlop, Steven",2014,geelong,R16
"Motlop, Steven",2014,geelong,R17
"Motlop, Steven",2014,geelong,R18
"Motlop, Steven",2014,geelong,R19
"Motlop, Steven",2014,geelong,R20
"Motlop, Steven",2014,geelong,R21
"Motlop, Steven",2014,geelong,R22
"Motlop, Steven",2014,geelong,QF
"Motlop, Steven",2014,geelong,SF
"Murdoch, Jordan",2014,geelong,R1
"Murdoch, Jordan",2014,geelong,R2
"Murdoch, Jordan",2014,geelong,R3
"Murdoch, Jordan",2014,geelong,R4
"Murdoch, Jordan",2014,geelong,R5
"Murdoch, Jordan",2014,geelong,R6
"Murdoch, Jordan",2014,geelong,R7
"Murdoch, Jordan",2014,geelong,R9
"Murdoch, Jordan",2014,geelong,R10
"Murdoch, Jordan",2014,geelong,R11
"Murdoch, Jordan",2014,geelong,R12
"Murdoch, Jordan",2014,geelong,R13
"Murdoch, Jordan",2014,geelong,R14
"Murdoch, Jordan",2014,geelong,R15
"Murdoch, Jordan",2014,geelong,R16
"Murdoch, Jordan",2014,geelong,R17
"Murdoch, Jordan",2014,geelong,R18
"Murdoch, Jordan",2014,geelong,R19
"Murdoch, Jordan",2014,geelong,R20
"Murdoch, Jordan",2014,geelong,R22
"Murdoch, Jordan",2014,geelong,R23
"Murdoch, Jordan",2014,geelong,QF
"Murdoch, Jordan",2014,geelong,SF
"Rivers, Jared",2014,geelong,R1
"Rivers, Jared",2014,geelong,R3
"Rivers, Jared",2014,geelong,R4
"Rivers, Jared",2014,geelong,R5
"Rivers, Jared",2014,geelong,R6
"Rivers, Jared",2014,geelong,R7
"Rivers, Jared",2014,geelong,R9
"Rivers, Jared",2014,geelong,R10
"Rivers, Jared",2014,geelong,R11
"Rivers, Jared",2014,geelong,R12
"Rivers, Jared",2014,geelong,R14
"Rivers, Jared",2014,geelong,R15
"Rivers, Jared",2014,geelong,R16
"Rivers, Jared",2014,geelong,R17
"Rivers, Jared",2014,geelong,R18
"Rivers, Jared",2014,geelong,R19
"Rivers, Jared",2014,geelong,R20
"Rivers, Jared",2014,geelong,R21
"Rivers, Jared",2014,geelong,R22
"Rivers, Jared",2014,geelong,R23
"Rivers, Jared",2014,geelong,QF
"Rivers, Jared",2014,geelong,SF
"Selwood, Joel",2014,geelong,R1
"Selwood, Joel",2014,geelong,R2
"Selwood, Joel",2014,geelong,R3
"Selwood, Joel",2014,geelong,R4
"Selwood, Joel",2014,geelong,R5
"Selwood, Joel",2014,geelong,R6
"Selwood, Joel",2014,geelong,R7
"Selwood, Joel",2014,geelong,R9
"Selwood, Joel",2014,geelong,R10
"Selwood, Joel",2014,geelong,R11
"Selwood, Joel",2014,geelong,R12
"Selwood, Joel",2014,geelong,R13
"Selwood, Joel",2014,geelong,R14
"Selwood, Joel",2014,geelong,R15
"Selwood, Joel",2014,geelong,R16
"Selwood, Joel",2014,geelong,R17
"Selwood, Joel",2014,geelong,R18
"Selwood, Joel",2014,geelong,R19
"Selwood, Joel",2014,geelong,R20
"Selwood, Joel",2014,geelong,R21
"Selwood, Joel",2014,geelong,R22
"Selwood, Joel",2014,geelong,R23
"Selwood, Joel",2014,geelong,QF
"Selwood, Joel",2014,geelong,SF
"Sheringham, Jackson",2014,geelong,R3
"Sheringham, Jackson",2014,geelong,R5
"Sheringham, Jackson",2014,geelong,R6
"Sheringham, Jackson",2014,geelong,R7
"Sheringham, Jackson",2014,geelong,R9
"Sheringham, Jackson",2014,geelong,R10
"Sheringham, Jackson",2014,geelong,R11
"Simpson, Dawson",2014,geelong,R1
"Simpson, Dawson",2014,geelong,R2
"Simpson, Dawson",2014,geelong,R3
"Simpson, Dawson",2014,geelong,R4
"Simpson, Dawson",2014,geelong,R5
"Simpson, Dawson",2014,geelong,R7
"Simpson, Dawson",2014,geelong,R9
"Simpson, Dawson",2014,geelong,R10
"Simpson, Dawson",2014,geelong,R11
"Simpson, Dawson",2014,geelong,R13
"Simpson, Dawson",2014,geelong,R15
"Simpson, Dawson",2014,geelong,R18
"Simpson, Dawson",2014,geelong,R19
"Smedts, Billie",2014,geelong,R11
"Smedts, Billie",2014,geelong,R12
"Smedts, Billie",2014,geelong,R13
"Smedts, Billie",2014,geelong,R14
"Smedts, Billie",2014,geelong,R21
"Smedts, Billie",2014,geelong,R23
"Stokes, Mathew",2014,geelong,R1
"Stokes, Mathew",2014,geelong,R2
"Stokes, Mathew",2014,geelong,R3
"Stokes, Mathew",2014,geelong,R4
"Stokes, Mathew",2014,geelong,R5
"Stokes, Mathew",2014,geelong,R6
"Stokes, Mathew",2014,geelong,R7
"Stokes, Mathew",2014,geelong,R10
"Stokes, Mathew",2014,geelong,R11
"Stokes, Mathew",2014,geelong,R12
"Stokes, Mathew",2014,geelong,R13
"Stokes, Mathew",2014,geelong,R14
"Stokes, Mathew",2014,geelong,R18
"Stokes, Mathew",2014,geelong,R19
"Stokes, Mathew",2014,geelong,R20
"Stokes, Mathew",2014,geelong,R21
"Stokes, Mathew",2014,geelong,R22
"Stokes, Mathew",2014,geelong,R23
"Stokes, Mathew",2014,geelong,QF
"Stokes, Mathew",2014,geelong,SF
"Stringer, Jesse",2014,geelong,R10
"Stringer, Jesse",2014,geelong,R11
"Stringer, Jesse",2014,geelong,R12
"Stringer, Jesse",2014,geelong,R13
"Taylor, Harry",2014,geelong,R1
"Taylor, Harry",2014,geelong,R2
"Taylor, Harry",2014,geelong,R3
"Taylor, Harry",2014,geelong,R4
"Taylor, Harry",2014,geelong,R5
"Taylor, Harry",2014,geelong,R6
"Taylor, Harry",2014,geelong,R7
"Taylor, Harry",2014,geelong,R9
"Taylor, Harry",2014,geelong,R10
"Taylor, Harry",2014,geelong,R11
"Taylor, Harry",2014,geelong,R12
"Taylor, Harry",2014,geelong,R13
"Taylor, Harry",2014,geelong,R15
"Taylor, Harry",2014,geelong,R16
"Taylor, Harry",2014,geelong,R17
"Taylor, Harry",2014,geelong,R18
"Taylor, Harry",2014,geelong,R19
"Taylor, Harry",2014,geelong,R20
"Taylor, Harry",2014,geelong,R21
"Taylor, Harry",2014,geelong,R22
"Taylor, Harry",2014,geelong,R23
"Taylor, Harry",2014,geelong,QF
"Taylor, Harry",2014,geelong,SF
"Thurlow, Jackson",2014,geelong,R6
"Thurlow, Jackson",2014,geelong,R21
"Thurlow, Jackson",2014,geelong,R22
"Thurlow, Jackson",2014,geelong,R23
"Thurlow, Jackson",2014,geelong,QF
"Thurlow, Jackson",2014,geelong,SF
"Varcoe, Travis",2014,geelong,R1
"Varcoe, Travis",2014,geelong,R2
"Varcoe, Travis",2014,geelong,R3
"Varcoe, Travis",2014,geelong,R4
"Varcoe, Travis",2014,geelong,R5
"Varcoe, Travis",2014,geelong,R6
"Varcoe, Travis",2014,geelong,R7
"Varcoe, Travis",2014,geelong,R9
"Varcoe, Travis",2014,geelong,R10
"Varcoe, Travis",2014,geelong,R11
"Varcoe, Travis",2014,geelong,R13
"Varcoe, Travis",2014,geelong,R14
"Varcoe, Travis",2014,geelong,R15
"Varcoe, Travis",2014,geelong,R16
"Varcoe, Travis",2014,geelong,R17
"Varcoe, Travis",2014,geelong,R18
"Varcoe, Travis",2014,geelong,R19
"Varcoe, Travis",2014,geelong,R20
"Varcoe, Travis",2014,geelong,R21
"Varcoe, Travis",2014,geelong,R22
"Varcoe, Travis",2014,geelong,R23
"Varcoe, Travis",2014,geelong,QF
"Varcoe, Travis",2014,geelong,SF
"Walker, Josh",2014,geelong,R6
"Walker, Josh",2014,geelong,R12
"Walker, Josh",2014,geelong,R13
"Walker, Josh",2014,geelong,R14
"Walker, Josh",2014,geelong,R23
"Walker, Josh",2014,geelong,QF
"Walker, Josh",2014,geelong,SF
"Bartel, Jimmy",2015,geelong,R1
"Bartel, Jimmy",2015,geelong,R3
"Bartel, Jimmy",2015,geelong,R15
"Bartel, Jimmy",2015,geelong,R16
"Bartel, Jimmy",2015,geelong,R17
"Bartel, Jimmy",2015,geelong,R18
"Bartel, Jimmy",2015,geelong,R19
"Bartel, Jimmy",2015,geelong,R20
"Bartel, Jimmy",2015,geelong,R21
"Bartel, Jimmy",2015,geelong,R22
"Bartel, Jimmy",2015,geelong,R23
"Bews, Jed",2015,geelong,R1
"Bews, Jed",2015,geelong,R2
"Bews, Jed",2015,geelong,R3
"Bews, Jed",2015,geelong,R4
"Bews, Jed",2015,geelong,R5
"Bews, Jed",2015,geelong,R6
"Bews, Jed",2015,geelong,R7
"Bews, Jed",2015,geelong,R8
"Bews, Jed",2015,geelong,R9
"Bews, Jed",2015,geelong,R10
"Bews, Jed",2015,geelong,R11
"Bews, Jed",2015,geelong,R12
"Bews, Jed",2015,geelong,R15
"Bews, Jed",2015,geelong,R16
"Bews, Jed",2015,geelong,R21
"Bews, Jed",2015,geelong,R22
"Blease, Sam",2015,geelong,R7
"Blicavs, Mark",2015,geelong,R1
"Blicavs, Mark",2015,geelong,R2
"Blicavs, Mark",2015,geelong,R3
"Blicavs, Mark",2015,geelong,R4
"Blicavs, Mark",2015,geelong,R5
"Blicavs, Mark",2015,geelong,R6
"Blicavs, Mark",2015,geelong,R7
"Blicavs, Mark",2015,geelong,R8
"Blicavs, Mark",2015,geelong,R9
"Blicavs, Mark",2015,geelong,R10
"Blicavs, Mark",2015,geelong,R11
"Blicavs, Mark",2015,geelong,R12
"Blicavs, Mark",2015,geelong,R15
"Blicavs, Mark",2015,geelong,R16
"Blicavs, Mark",2015,geelong,R17
"Blicavs, Mark",2015,geelong,R18
"Blicavs, Mark",2015,geelong,R19
"Blicavs, Mark",2015,geelong,R20
"Blicavs, Mark",2015,geelong,R21
"Blicavs, Mark",2015,geelong,R22
"Blicavs, Mark",2015,geelong,R23
"Caddy, Josh",2015,geelong,R1
"Caddy, Josh",2015,geelong,R2
"Caddy, Josh",2015,geelong,R3
"Caddy, Josh",2015,geelong,R4
"Caddy, Josh",2015,geelong,R5
"Caddy, Josh",2015,geelong,R6
"Caddy, Josh",2015,geelong,R7
"Caddy, Josh",2015,geelong,R8
"Caddy, Josh",2015,geelong,R9
"Caddy, Josh",2015,geelong,R10
"Caddy, Josh",2015,geelong,R11
"Caddy, Josh",2015,geelong,R12
"Caddy, Josh",2015,geelong,R15
"Caddy, Josh",2015,geelong,R16
"Caddy, Josh",2015,geelong,R17
"Caddy, Josh",2015,geelong,R18
"Caddy, Josh",2015,geelong,R19
"Caddy, Josh",2015,geelong,R20
"Caddy, Josh",2015,geelong,R21
"Clark, Mitch",2015,geelong,R1
"Clark, Mitch",2015,geelong,R2
"Clark, Mitch",2015,geelong,R3
"Clark, Mitch",2015,geelong,R4
"Clark, Mitch",2015,geelong,R6
"Clark, Mitch",2015,geelong,R7
"Clark, Mitch",2015,geelong,R8
"Clark, Mitch",2015,geelong,R9
"Cockatoo, Nakia",2015,geelong,R1
"Cockatoo, Nakia",2015,geelong,R2
"Cockatoo, Nakia",2015,geelong,R3
"Cockatoo, Nakia",2015,geelong,R4
"Cockatoo, Nakia",2015,geelong,R6
"Cockatoo, Nakia",2015,geelong,R18
"Cockatoo, Nakia",2015,geelong,R19
"Cockatoo, Nakia",2015,geelong,R20
"Cockatoo, Nakia",2015,geelong,R21
"Cockatoo, Nakia",2015,geelong,R22
"Cockatoo, Nakia",2015,geelong,R23
"Cowan, Josh",2015,geelong,R6
"Cowan, Josh",2015,geelong,R23
"Duncan, Mitch",2015,geelong,R1
"Duncan, Mitch",2015,geelong,R2
"Duncan, Mitch",2015,geelong,R3
"Duncan, Mitch",2015,geelong,R4
"Duncan, Mitch",2015,geelong,R5
"Duncan, Mitch",2015,geelong,R6
"Duncan, Mitch",2015,geelong,R7
"Duncan, Mitch",2015,geelong,R16
"Duncan, Mitch",2015,geelong,R17
"Duncan, Mitch",2015,geelong,R18
"Duncan, Mitch",2015,geelong,R19
"Enright, Corey",2015,geelong,R1
"Enright, Corey",2015,geelong,R2
"Enright, Corey",2015,geelong,R3
"Enright, Corey",2015,geelong,R4
"Enright, Corey",2015,geelong,R5
"Enright, Corey",2015,geelong,R6
"Enright, Corey",2015,geelong,R7
"Enright, Corey",2015,geelong,R8
"Enright, Corey",2015,geelong,R9
"Enright, Corey",2015,geelong,R10
"Enright, Corey",2015,geelong,R11
"Enright, Corey",2015,geelong,R12
"Enright, Corey",2015,geelong,R15
"Enright, Corey",2015,geelong,R16
"Enright, Corey",2015,geelong,R17
"Enright, Corey",2015,geelong,R18
"Enright, Corey",2015,geelong,R19
"Enright, Corey",2015,geelong,R20
"Enright, Corey",2015,geelong,R21
"Enright, Corey",2015,geelong,R22
"Enright, Corey",2015,geelong,R23
"Gregson, Cory",2015,geelong,R1
"Gregson, Cory",2015,geelong,R2
"Gregson, Cory",2015,geelong,R3
"Gregson, Cory",2015,geelong,R4
"Gregson, Cory",2015,geelong,R5
"Gregson, Cory",2015,geelong,R6
"Gregson, Cory",2015,geelong,R7
"Gregson, Cory",2015,geelong,R8
"Gregson, Cory",2015,geelong,R9
"Gregson, Cory",2015,geelong,R10
"Gregson, Cory",2015,geelong,R11
"Gregson, Cory",2015,geelong,R12
"Gregson, Cory",2015,geelong,R15
"Gregson, Cory",2015,geelong,R16
"Gregson, Cory",2015,geelong,R17
"Gregson, Cory",2015,geelong,R19
"Gregson, Cory",2015,geelong,R20
"Gregson, Cory",2015,geelong,R21
"Gregson, Cory",2015,geelong,R22
"Gregson, Cory",2015,geelong,R23
"Guthrie, Cameron",2015,geelong,R1
"Guthrie, Cameron",2015,geelong,R2
"Guthrie, Cameron",2015,geelong,R3
"Guthrie, Cameron",2015,geelong,R4
"Guthrie, Cameron",2015,geelong,R5
"Guthrie, Cameron",2015,geelong,R6
"Guthrie, Cameron",2015,geelong,R7
"Guthrie, Cameron",2015,geelong,R8
"Guthrie, Cameron",2015,geelong,R9
"Guthrie, Cameron",2015,geelong,R10
"Guthrie, Cameron",2015,geelong,R11
"Guthrie, Cameron",2015,geelong,R12
"Guthrie, Cameron",2015,geelong,R15
"Guthrie, Cameron",2015,geelong,R16
"Guthrie, Cameron",2015,geelong,R17
"Guthrie, Cameron",2015,geelong,R18
"Guthrie, Cameron",2015,geelong,R19
"Guthrie, Cameron",2015,geelong,R20
"Guthrie, Cameron",2015,geelong,R21
"Guthrie, Cameron",2015,geelong,R22
"Guthrie, Cameron",2015,geelong,R23
"Hawkins, Tom",2015,geelong,R1
"Hawkins, Tom",2015,geelong,R2
"Hawkins, Tom",2015,geelong,R4
"Hawkins, Tom",2015,geelong,R5
"Hawkins, Tom",2015,geelong,R6
"Hawkins, Tom",2015,geelong,R8
"Hawkins, Tom",2015,geelong,R9
"Hawkins, Tom",2015,geelong,R10
"Hawkins, Tom",2015,geelong,R11
"Hawkins, Tom",2015,geelong,R12
"Hawkins, Tom",2015,geelong,R15
"Hawkins, Tom",2015,geelong,R16
"Hawkins, Tom",2015,geelong,R17
"Hawkins, Tom",2015,geelong,R18
"Hawkins, Tom",2015,geelong,R19
"Hawkins, Tom",2015,geelong,R20
"Hawkins, Tom",2015,geelong,R21
"Hawkins, Tom",2015,geelong,R22
"Hawkins, Tom",2015,geelong,R23
"Horlin-Smith, George",2015,geelong,R2
"Horlin-Smith, George",2015,geelong,R4
"Horlin-Smith, George",2015,geelong,R5
"Horlin-Smith, George",2015,geelong,R19
"Horlin-Smith, George",2015,geelong,R20
"Horlin-Smith, George",2015,geelong,R21
"Horlin-Smith, George",2015,geelong,R23
"Johnson, Steve",2015,geelong,R1
"Johnson, Steve",2015,geelong,R2
"Johnson, Steve",2015,geelong,R3
"Johnson, Steve",2015,geelong,R4
"Johnson, Steve",2015,geelong,R5
"Johnson, Steve",2015,geelong,R6
"Johnson, Steve",2015,geelong,R7
"Johnson, Steve",2015,geelong,R8
"Johnson, Steve",2015,geelong,R9
"Johnson, Steve",2015,geelong,R10
"Johnson, Steve",2015,geelong,R11
"Johnson, Steve",2015,geelong,R12
"Johnson, Steve",2015,geelong,R15
"Johnson, Steve",2015,geelong,R16
"Johnson, Steve",2015,geelong,R17
"Johnson, Steve",2015,geelong,R18
"Johnson, Steve",2015,geelong,R20
"Johnson, Steve",2015,geelong,R21
"Johnson, Steve",2015,geelong,R22
"Johnson, Steve",2015,geelong,R23
"Kelly, James",2015,geelong,R1
"Kelly, James",2015,geelong,R2
"Kelly, James",2015,geelong,R3
"Kelly, James",2015,geelong,R4
"Kelly, James",2015,geelong,R5
"Kelly, James",2015,geelong,R8
"Kelly, James",2015,geelong,R9
"Kelly, James",2015,geelong,R10
"Kelly, James",2015,geelong,R11
"Kelly, James",2015,geelong,R15
"Kelly, James",2015,geelong,R16
"Kelly, James",2015,geelong,R17
"Kelly, James",2015,geelong,R18
"Kelly, James",2015,geelong,R19
"Kelly, James",2015,geelong,R20
"Kelly, James",2015,geelong,R22
"Kelly, James",2015,geelong,R23
"Kersten, Shane",2015,geelong,R5
"Kersten, Shane",2015,geelong,R6
"Kersten, Shane",2015,geelong,R7
"Kersten, Shane",2015,geelong,R8
"Kersten, Shane",2015,geelong,R9
"Kersten, Shane",2015,geelong,R10
"Kersten, Shane",2015,geelong,R11
"Kersten, Shane",2015,geelong,R12
"Kersten, Shane",2015,geelong,R16
"Kersten, Shane",2015,geelong,R17
"Kersten, Shane",2015,geelong,R18
"Kolodjashnij, Jake",2015,geelong,R12
"Kolodjashnij, Jake",2015,geelong,R16
"Kolodjashnij, Jake",2015,geelong,R17
"Kolodjashnij, Jake",2015,geelong,R18
"Kolodjashnij, Jake",2015,geelong,R19
"Kolodjashnij, Jake",2015,geelong,R20
"Kolodjashnij, Jake",2015,geelong,R21
"Kolodjashnij, Jake",2015,geelong,R22
"Kolodjashnij, Jake",2015,geelong,R23
"Lang, Darcy",2015,geelong,R1
"Lang, Darcy",2015,geelong,R2
"Lang, Darcy",2015,geelong,R3
"Lang, Darcy",2015,geelong,R4
"Lang, Darcy",2015,geelong,R5
"Lang, Darcy",2015,geelong,R6
"Lang, Darcy",2015,geelong,R7
"Lang, Darcy",2015,geelong,R8
"Lang, Darcy",2015,geelong,R9
"Lang, Darcy",2015,geelong,R10
"Lang, Darcy",2015,geelong,R11
"Lang, Darcy",2015,geelong,R12
"Lang, Darcy",2015,geelong,R15
"Lang, Darcy",2015,geelong,R16
"Lang, Darcy",2015,geelong,R17
"Lang, Darcy",2015,geelong,R18
"Lang, Darcy",2015,geelong,R19
"Lang, Darcy",2015,geelong,R20
"Lang, Darcy",2015,geelong,R21
"Lang, Darcy",2015,geelong,R22
"Lonergan, Tom",2015,geelong,R1
"Lonergan, Tom",2015,geelong,R2
"Lonergan, Tom",2015,geelong,R3
"Lonergan, Tom",2015,geelong,R5
"Lonergan, Tom",2015,geelong,R6
"Lonergan, Tom",2015,geelong,R7
"Lonergan, Tom",2015,geelong,R8
"Lonergan, Tom",2015,geelong,R9
"Lonergan, Tom",2015,geelong,R10
"Lonergan, Tom",2015,geelong,R11
"Lonergan, Tom",2015,geelong,R12
"Lonergan, Tom",2015,geelong,R15
"Lonergan, Tom",2015,geelong,R16
"Lonergan, Tom",2015,geelong,R17
"Lonergan, Tom",2015,geelong,R18
"Lonergan, Tom",2015,geelong,R19
"Lonergan, Tom",2015,geelong,R21
"Lonergan, Tom",2015,geelong,R22
"Lonergan, Tom",2015,geelong,R23
"Luxford, Michael",2015,geelong,R10
"Luxford, Michael",2015,geelong,R12
"Mackie, Andrew",2015,geelong,R2
"Mackie, Andrew",2015,geelong,R8
"Mackie, Andrew",2015,geelong,R9
"Mackie, Andrew",2015,geelong,R10
"Mackie, Andrew",2015,geelong,R11
"Mackie, Andrew",2015,geelong,R12
"Mackie, Andrew",2015,geelong,R15
"Mackie, Andrew",2015,geelong,R16
"Mackie, Andrew",2015,geelong,R17
"Mackie, Andrew",2015,geelong,R18
"Mackie, Andrew",2015,geelong,R19
"Mackie, Andrew",2015,geelong,R20
"Mackie, Andrew",2015,geelong,R21
"Mackie, Andrew",2015,geelong,R22
"Mackie, Andrew",2015,geelong,R23
"Menzel, Daniel",2015,geelong,R22
"Menzel, Daniel",2015,geelong,R23
"Motlop, Steven",2015,geelong,R1
"Motlop, Steven",2015,geelong,R3
"Motlop, Steven",2015,geelong,R4
"Motlop, Steven",2015,geelong,R5
"Motlop, Steven",2015,geelong,R6
"Motlop, Steven",2015,geelong,R7
"Motlop, Steven",2015,geelong,R8
"Motlop, Steven",2015,geelong,R9
"Motlop, Steven",2015,geelong,R10
"Motlop, Steven",2015,geelong,R11
"Motlop, Steven",2015,geelong,R12
"Motlop, Steven",2015,geelong,R15
"Motlop, Steven",2015,geelong,R16
"Motlop, Steven",2015,geelong,R17
"Motlop, Steven",2015,geelong,R18
"Motlop, Steven",2015,geelong,R19
"Motlop, Steven",2015,geelong,R20
"Motlop, Steven",2015,geelong,R21
"Motlop, Steven",2015,geelong,R22
"Motlop, Steven",2015,geelong,R23
"Murdoch, Jordan",2015,geelong,R3
"Murdoch, Jordan",2015,geelong,R4
"Murdoch, Jordan",2015,geelong,R5
"Murdoch, Jordan",2015,geelong,R6
"Murdoch, Jordan",2015,geelong,R7
"Murdoch, Jordan",2015,geelong,R8
"Murdoch, Jordan",2015,geelong,R9
"Murdoch, Jordan",2015,geelong,R10
"Murdoch, Jordan",2015,geelong,R11
"Murdoch, Jordan",2015,geelong,R12
"Murdoch, Jordan",2015,geelong,R15
"Murdoch, Jordan",2015,geelong,R16
"Murdoch, Jordan",2015,geelong,R17
"Murdoch, Jordan",2015,geelong,R18
"Murdoch, Jordan",2015,geelong,R19
"Murdoch, Jordan",2015,geelong,R20
"Murdoch, Jordan",2015,geelong,R21
"Murdoch, Jordan",2015,geelong,R22
"Rivers, Jared",2015,geelong,R1
"Rivers, Jared",2015,geelong,R4
"Rivers, Jared",2015,geelong,R5
"Rivers, Jared",2015,geelong,R6
"Rivers, Jared",2015,geelong,R7
"Rivers, Jared",2015,geelong,R8
"Rivers, Jared",2015,geelong,R9
"Rivers, Jared",2015,geelong,R10
"Rivers, Jared",2015,geelong,R11
"Rivers, Jared",2015,geelong,R12
"Rivers, Jared",2015,geelong,R15
"Rivers, Jared",2015,geelong,R20
"Selwood, Joel",2015,geelong,R1
"Selwood, Joel",2015,geelong,R2
"Selwood, Joel",2015,geelong,R3
"Selwood, Joel",2015,geelong,R4
"Selwood, Joel",2015,geelong,R5
"Selwood, Joel",2015,geelong,R6
"Selwood, Joel",2015,geelong,R7
"Selwood, Joel",2015,geelong,R8
"Selwood, Joel",2015,geelong,R9
"Selwood, Joel",2015,geelong,R10
"Selwood, Joel",2015,geelong,R11
"Selwood, Joel",2015,geelong,R12
"Selwood, Joel",2015,geelong,R15
"Selwood, Joel",2015,geelong,R17
"Selwood, Joel",2015,geelong,R18
"Selwood, Joel",2015,geelong,R19
"Selwood, Joel",2015,geelong,R20
"Selwood, Joel",2015,geelong,R21
"Selwood, Joel",2015,geelong,R22
"Selwood, Joel",2015,geelong,R23
"Simpson, Dawson",2015,geelong,R1
"Simpson, Dawson",2015,geelong,R2
"Simpson, Dawson",2015,geelong,R5
"Simpson, Dawson",2015,geelong,R15
"Smedts, Billie",2015,geelong,R1
"Smedts, Billie",2015,geelong,R2
"Smedts, Billie",2015,geelong,R17
"Smedts, Billie",2015,geelong,R18
"Stanley, Rhys",2015,geelong,R2
"Stanley, Rhys",2015,geelong,R3
"Stanley, Rhys",2015,geelong,R4
"Stanley, Rhys",2015,geelong,R6
"Stanley, Rhys",2015,geelong,R7
"Stanley, Rhys",2015,geelong,R8
"Stanley, Rhys",2015,geelong,R9
"Stanley, Rhys",2015,geelong,R11
"Stokes, Mathew",2015,geelong,R1
"Stokes, Mathew",2015,geelong,R2
"Stokes, Mathew",2015,geelong,R3
"Stokes, Mathew",2015,geelong,R7
"Stokes, Mathew",2015,geelong,R8
"Stokes, Mathew",2015,geelong,R9
"Stokes, Mathew",2015,geelong,R10
"Stokes, Mathew",2015,geelong,R11
"Stokes, Mathew",2015,geelong,R12
