DI_Avg,KI_Avg,MK_Avg,HB_Avg,GL_Avg,BH_Avg,HO_Avg,TK_Avg,RB_Avg,I5_Avg,CL_Avg,target
   3.65783,   4.89747,   7.78183,  -1.23964,   3.69189,   0.57804,  18.70250,   8.49411,  -9.35809,   7.96091,   5.01112,   1.00000
  12.28164,   1.28269,   4.28402,  10.99895,   0.82890,   2.14811,   5.06079,   1.58007,  -3.08254,   4.63827,  -1.65563,   1.00000
  -8.11465, -20.39183, -19.55684,  12.27718,   1.00821,  -0.25095, -12.32964,  13.89362,  -6.40115,   3.94859,  -0.70786,   1.00000
  34.18835,  28.62265,  24.33373,   5.56569,   1.97441,  -0.35506, -13.61138, -12.28849,   2.74544,  -1.55531,  -5.68053,   1.00000
  -5.73360,   8.53684,  25.48187, -14.27044,  -4.40714,   0.64643, -15.83952, -10.76534,   6.59678,  -7.50017,  -9.88363,   1.00000
 -23.06081,  -3.17880,  -8.62936, -19.88201,  -1.49072,  -0.75235,  -5.45148,  -4.60679,   5.41606,  -2.20665,  -6.32242,   0.00000
 -71.78959, -31.15662,  -4.48453, -40.63297,   1.45750,  -0.12838,   8.76895,  -6.24905,   1.88149,  -7.63024,  -6.12727,   0.00000
  25.28139,   5.09755,   0.97397,  20.18383,  -0.34671,  -1.06276,  12.75230,  -0.89516,  -4.66398,  -3.92742,   6.07845,   0.00000
   3.62054,   6.73134,  -3.76358,  -3.11080,   0.03590,  -0.06633,   4.22942,   0.68568,   7.43058,   2.68573,   5.42826,   1.00000
  16.80267,   6.77023,   4.87340,  10.03245,  -0.85135,  -0.59649,  -9.42751,  -2.41454,   0.83418,  -2.31974,  -1.82173,   1.00000
 -21.16255,  -3.08355,  11.29286, -18.07900,  -3.62168,  -1.13463,   1.29195, -10.74638,  -3.96181,  -3.12658,  -3.15728,   0.00000
 -27.03327, -15.87851, -33.55204, -11.15476,   2.67765,  -0.14313,  15.13285,  16.56612,  -3.48142,   9.80603,  10.90791,   1.00000
  -4.24371,  -5.13167,   3.16342,   0.88795,  -0.18181,   0.77752,   7.50558,  -6.13173,   1.19204,   1.38706,   0.14929,   1.00000
  -7.29680,   8.41327,   7.39454, -15.71007,  -3.30753,  -1.83583,  -2.10526,  -5.45697,   7.19937,  -7.09298,  -1.09062,   0.00000
  -0.41426, -10.50004, -12.49204,  10.08578,  -0.53728,  -0.92850,  -5.72009,   6.71725,   2.58636,  -5.05278,  -2.95011,   1.00000
  -9.92168,  -2.06862,  -1.05752,  -7.85305,   2.22386,   0.93202, -16.73938,   5.92638,   8.33963,  -0.55152,  -1.84340,   1.00000
 -17.70129,   4.83726,   1.99241, -22.53854,   3.56253,   1.17931,  18.58021,  -3.61529,  -5.85126,  10.29832,   2.76687,   1.00000
 -39.44354,  -9.35980,   3.95832, -30.08374,   2.35880,   2.12183,  -4.55113,  -6.14167,  -4.06712,  -0.88816,  -2.75485,   1.00000
  84.42426,  27.45815,   4.49763,  56.96611,  -3.72547,  -0.35782, -17.35071,  -3.73940,   5.10648,   5.84211,   3.16303,   0.00000
  57.89653,  31.65771,  20.32798,  26.23882,   5.28194,   2.84329,   4.81759,   6.08609,  -8.34186,  13.86798,   8.95093,   1.00000
 -29.38460, -14.88854, -14.09890, -14.49606,   3.98617,   0.68008,  18.19465,   6.78182,  -7.64916,   6.33891,   3.00216,   1.00000
  19.94249,   6.70358,  11.75030,  13.23891,  -5.61553,  -1.74763,  -8.85063,  -0.46350,  11.73044, -10.30623,  -4.65572,   0.00000
   1.08235,  13.08921,  -1.82954, -12.00686,   2.21329,   0.12970,   8.10551,  12.97551,  -2.24834,   2.68153,   7.02701,   1.00000
 -49.80119, -14.34077,  -9.89424, -35.46042,   2.08887,   0.55990,   1.21960, -14.10552,  -2.92443,  -4.07320,  -9.63832,   1.00000
 -58.66598, -12.17288,  -1.27979, -46.49310,  -1.27651,  -0.38089,  13.68157,  -1.49128,   2.53003,  -4.99528,  -4.41451,   0.00000
 -12.44318,   7.92874,  15.40939, -20.37191,   2.50508,   1.73254,  -2.46205, -13.68729,  -6.82324,   0.89217,  -3.39426,   1.00000
  18.10151,  19.40591,  21.00540,  -1.30440,   0.02846,  -1.04235,  -2.69522, -11.49854,   4.04847,   0.62824,  -1.93374,   1.00000
  -2.87707,   9.49629,   8.29861, -12.37336,   2.24846,   2.55321, -16.75320,   6.09448,  -3.71521,   2.55135,  -1.23115,   0.00000
  -1.47984,  -0.86525,   0.22323,  -0.61459,   2.65465,   1.15108,   9.97265,  -4.70829,  -4.11103,   6.39284,   3.19890,   1.00000
 -14.13298,  -4.39465,  -3.12663,  -9.73833,  -1.87063,  -1.68955,   6.83860,   6.34280,  -1.88613,  -2.84714,   1.16135,   1.00000
  42.27210,  13.47548,  -3.78254,  28.79662,   0.75936,   0.76916,  -3.54746,  12.97628,   7.99264,   3.37619,   2.51038,   1.00000
  -8.60292,  -4.23185,  -0.42345,  -4.37107,  -1.66325,   1.24990,  -1.99628,   3.52589,   5.59414,  -1.86990,  -4.57390,   0.00000
  77.28008,  17.58377,  16.36719,  59.69632,  -0.71003,   0.45195,   4.35638,   0.42894,  -5.72382,   5.79104,   4.37667,   1.00000
 -12.92421,  -8.74636, -18.61315,  -4.17785,  -2.66570,  -2.07198,   6.37097,   7.13932,   8.22502,  -3.04932,   3.24532,   0.00000
 -25.97643, -21.73072,  -0.45747,  -4.24571,  -4.98364,  -2.04797,  -8.46240,  -7.02996,  -1.56814,  -9.55522,  -9.77537,   0.00000
  -0.04341, -10.53321,  -2.23574,  10.48981,   1.18517,  -0.08534,   7.48699,  11.66060,  -1.02269,  -5.99997,   0.06401,   0.00000
  26.69059,   3.83126,  -8.97755,  22.85934,   2.93982,   0.57586,  14.75735,   7.59698,  -0.58573,   7.01638,  -0.24625,   1.00000
  -6.45995, -10.68993, -15.69063,   4.22998,   2.91270,  -1.07564,   1.04820,  12.99600,  -3.30024,   1.93637,   2.63932,   1.00000
 -45.57042,  -4.80700,  -2.86403, -40.76342,   1.46966,  -0.46041,   0.05542,  -2.95260,   4.36798,  -3.24638,  -2.54885,   1.00000
   3.87763,   2.14565, -11.18048,   1.73197,   0.36227,  -0.47813,  11.81465,  -0.63970,   2.52951,  -0.14928,  -1.68692,   0.00000
  21.21096,  29.07275,  16.41040,  -7.86179,   6.78704,   3.49653, -12.45645, -10.45048,  -0.13800,  11.93838,  -1.12547,   1.00000
  16.54073,   7.66069,   5.34337,   8.88003,   1.63392,   0.07635,  -1.33948,  -6.96496,   9.28327,   0.74635,  -0.31063,   1.00000
   7.63474,  -0.27886,   5.36171,   7.91360,   4.41657,   1.74421,   0.07125,   2.67835, -11.87426,   5.03363,   3.14106,   1.00000
   5.70215,   3.04562,  10.28662,   2.65653,   0.74678,  -0.30667,  53.23625, -16.49537,  -2.66046,  -5.42377,   4.76304,   0.00000
 -58.20723, -26.80719,  -5.42630, -31.40004,  -3.04945,  -2.15164,  -3.39148, -12.39632,  -4.04982, -12.45262,  -4.65988,   0.00000
 -25.38872,  -2.60336, -12.50456, -22.78536,  -0.38125,  -0.99320,   5.60302,   4.60152,  -0.74541,   1.79667,  -4.83868,   1.00000
 -11.35568,   7.37177,   1.70125, -18.72746,   0.78946,   1.17005,  19.33863,  -5.57217,  -3.94756,   7.40562,   7.47018,   1.00000
   3.69967,   2.02187,   2.34768,   1.67781,  -2.34213,  -1.21015,  -0.74848, -14.86952,  10.20396,  -7.60310,  -4.52140,   0.00000
  -8.32420, -12.22043,  -2.55437,   3.89622,   4.48100,  -0.17216,  11.25848,   9.17903,  -2.80344,  -3.29376,  -2.53552,   0.00000
  22.12833,  10.12024,   9.60376,  12.00810,   1.34002,   2.17800, -13.89827,  -2.65948,  -1.12320,   3.02883,  -2.87740,   1.00000
  20.77565,   5.81108, -22.09213,  14.96457,   5.82428,   0.32556,   0.39112,  20.73567,   3.71761,  11.00057,   6.88554,   1.00000
 -28.43445,   0.18196,   8.97191, -28.61641,  -1.00626,   0.29395, -10.24045,   2.15058,   6.89835,  -4.35970,  -5.69501,   0.00000
  13.36232, -15.35905,  -1.86692,  28.72136,  -3.34376,  -1.70217,   0.39900,  -6.21522,  -5.55439,  -5.53183,  -1.89360,   1.00000
 -10.78846, -18.06724, -12.66671,   7.27879,  -5.87244,  -1.64795, -10.90185,   7.28489,  -1.42268,  -9.62053,  -1.41644,   0.00000
  16.94199,   5.90552,   4.80667,  11.03646,  -0.25355,  -0.28612,  -3.28497,   2.74280,   2.40414,   2.22617,  -0.44223,   0.00000
  -2.20481,   1.45321,  -0.61140,  -3.65802,   1.76792,   1.10970, -17.32370,   3.71384,  -2.08884,   7.55207,  -5.17245,   1.00000
  -3.54741,   4.17861,  -2.69994,  -7.72602,   2.32424,  -0.22889,  -2.24764,  -1.64173,   1.90542,   0.29083,  -0.43305,   0.00000
  25.23822,  -0.11935,  12.48201,  25.35757,  -6.44567,  -2.28157, -15.22380,   1.15975,   4.94318,  -3.93480,   1.46054,   0.00000
  -2.40924,   9.40269,   8.09735, -11.81193,   4.33999,   2.16061,  -4.85183,   0.90939,  -7.75033,   8.60238,  -1.83825,   1.00000
   9.88883,  17.08292,   8.35244,  -7.19409,   4.23312,   0.12607,   9.59922,  -6.16050,  -6.58273,   8.63172,   3.08741,   1.00000
 -35.95303,  -7.61505, -11.65674, -28.33798,  -3.20838,  -0.20924,  -2.74353, -14.92566,   5.59757,  -3.58793,   0.05683,   0.00000
 -29.01749, -10.72098,  10.70345, -18.29651,  -0.85021,  -1.81666,   3.15417, -13.00181,  -7.76700, -10.35380,  -3.13157,   1.00000
  17.83064,   5.52578,  11.76466,  12.30486,  -1.77513,  -0.12846,   7.58326,  -7.66935,  -1.46871,  -2.66963,   1.25246,   1.00000
  -7.02509,  -1.93922, -10.77260,  -5.08588,  -0.73496,  -1.30479,   9.43291,   9.57163,   7.05116,  -3.99451,   3.22611,   0.00000
 -29.00962,  -8.00002,  -5.88334, -21.00960,   0.83343,  -0.66594,  18.22192,   4.77517,  -3.68681,  -2.10703,   4.00486,   1.00000
 -27.82477,  -4.44044,  10.51013, -23.38433,   0.43920,   0.27009,   5.47349,  -4.15914, -13.42208,  -2.68152,  -3.45100,   0.00000
  -0.28116,  -4.38698,  -3.77856,   4.10581,  -0.06330,  -2.02512,  -3.25740,   9.08001,   3.73826,  -7.14411,  -4.01912,   1.00000
 -35.76906, -39.74856, -10.34917,   3.97950,  -5.39110,  -3.05664,   7.07158,   5.36922,   0.99581, -15.44174,  -4.95933,   0.00000
   1.77138,   3.61054, -11.52952,  -1.83916,  -0.29285,   0.60670, -36.67923,   1.16813,   5.28156,   1.76277,  -2.81841,   0.00000
 -28.82882,  -8.92292,  -6.57716, -19.90590,   1.59805,   1.00654,  25.87933,  -0.30996,  -0.65992,  -1.71270,   0.56930,   1.00000
  -9.53398, -17.09015,  -9.85125,   7.55617,  -2.33611,  -0.63682,   6.01842,   7.29065,   0.92744,  -4.45407,  -1.86740,   0.00000
  62.84670,  22.53537,   7.47321,  40.31134,   3.24848,  -1.54710,  -5.76680,   2.44951,  -2.91118,   9.23958,   2.62740,   1.00000
  -9.84982,  27.65129,  13.50642, -37.50112,   4.10818,   1.24715,   3.06795,  -2.93290,  12.82390,   1.28747,  -1.01365,   1.00000
   0.87859,   5.62216,  -4.04399,  -4.74358,   4.71461,  -0.16360,   4.02642,  -2.92503,  -0.01353,   6.45858,  -0.51759,   1.00000
  29.23441,   7.21356,  -8.51157,  22.02085,   1.09528,  -0.16744,  -1.46152,  12.22612,   6.96223,   3.52793,   1.56438,   1.00000
 -26.81313, -25.09876, -16.07694,  -1.71437,  -4.09690,  -0.43670,   5.49821,  -6.34405,   6.91948,  -7.23472,  -2.31311,   0.00000
  30.39965,  -2.15712,   7.10429,  32.55677,  -1.40444,  -2.33462,  21.96780,  -5.90850,  -2.97649,  -2.64492,  -1.13145,   0.00000
   0.73875,   3.19832,  12.69473,  -2.45957,   2.90114,   0.60552,   6.00742, -13.48467,   0.50000,   5.14955,  -1.94073,   1.00000
  29.11699,  13.28257,  10.93025,  15.83442,  -3.63662,   0.65933, -23.75210,   4.95573,   5.93322,   2.35172,  -2.38329,   0.00000
 -32.06820,  -8.84509,  -1.90622, -23.22312,   0.67745,   2.14627,  -4.73838,  -3.80289,  -5.79934,  -1.36271,  -9.81906,   1.00000
  -2.41936,   4.72362,  -2.51592,  -7.14298,  -2.87862,  -1.19292,  -5.38258,  -4.26097,   6.46792,  -5.31014,  -1.35598,   1.00000
 -31.01246,  -8.68545,  -4.30927, -22.32700,   1.38218,  -0.06808,  -2.51304,  11.33039,   2.50658,  -3.00513,  -2.71356,   0.00000
 -16.56293,  -1.13258,   2.63028, -15.43035,   3.16428,  -0.02283,  17.22825,  -3.97741,  -8.19060,   3.26120,  -0.62766,   1.00000
  -2.96872,   3.01190,  -4.56646,  -5.98062,   1.81906,   2.37635, -32.48278,   5.03401,   1.09129,   6.83273,  -1.65342,   1.00000
 -16.99800,  15.73934,  13.54298, -32.73734,   2.03581,   1.06864,  -3.68441,   3.54297,  -2.67938,   2.39258,  -0.39619,   1.00000
  40.36719,  28.11021,  23.05568,  12.25697,  -0.30468,   0.37239, -14.75078,  -4.27120,  -0.03084,   5.17784,  -2.09381,   1.00000
  -5.38302,  -8.34080,   0.58573,   2.95777,  -0.35682,   1.21467, -16.06455,   0.32117,  -9.02452,  -1.22058,  -4.07241,   1.00000
 -15.21809,  -8.05216,   2.38718,  -7.16593,  -2.62124,  -1.07835,  -1.55600,  -7.45544,  -4.47641,  -4.90024,   2.17438,   0.00000
 -26.28279, -15.62194, -18.93244, -10.66085,   2.14684,  -1.41772,  -0.12330,  10.82151,  -2.97460,  -0.11366,   2.68084,   1.00000
   3.13570,  -3.96781,  16.74050,   7.10351,  -2.16220,  -0.18853,  16.00978,  -1.93890,  -1.62527,  -5.17777,  -8.99017,   0.00000
  51.37402,  12.53933,   6.05881,  38.83469,  -1.32010,   1.10759, -14.14263,  -3.98452,   0.25729,   1.91468,  -2.97377,   1.00000
  12.53503,  18.28186,   6.55189,  -5.74683,   3.82217,   3.35362,   2.91464,  -0.25906,  -0.55337,   6.13527,  -0.86435,   1.00000
  55.17615,  19.12084,  17.57555,  36.05531,  -5.68253,   0.10546,  12.89284, -13.77093,   9.71958,  -4.04362,   2.00747,   0.00000
 -43.42546,  -5.37647, -16.36180, -38.04899,   1.66558,   0.85859, -17.49114,   8.92936,   5.03983,   0.29521,   0.49030,   0.00000
 -16.79604,  -9.16838,  -5.71487,  -7.62766,   0.77186,   0.23744,  11.42746,  -4.81347,   5.06855,   0.53829,  -0.42753,   0.00000
  16.72168,   1.95141,   7.31651,  14.77027,  -0.71000,  -0.57447,   0.65433,   2.27231,  -4.29252,   4.56686,   1.52536,   1.00000
 -36.99316, -22.89617, -11.00321, -14.09699,  -2.00742,  -2.63018,  16.14591,   2.26145,  -1.52223,  -5.93722,   2.10170,   0.00000
 -17.22166, -18.62917, -12.57165,   1.40752,   1.15320,  -1.16687,   8.78167,   3.49854,  -0.63295,  -0.26948,   0.91698,   1.00000
  13.40072,  11.61552,   9.09492,   1.78519,   0.69723,   0.65495,  13.65183,  -9.27863,  -5.73427,  -1.80046,  -0.14070,   1.00000
  -4.13296,   3.78972,  11.51466,  -7.92268,   2.52855,   1.04278,   6.09350,  -9.81685,  -4.61414,   0.98730,   4.55368,   1.00000
  27.34825,  -0.97923,  -7.54832,  28.32748,   1.47821,  -1.16383,  -5.13697,  -3.27551,  -2.60244,   3.70953,   7.64362,   1.00000
 -20.06000,  -8.57307,  -5.98693, -11.48692,  -2.50428,   0.11316,   4.59293, -17.08433,   4.08410,  -3.99292,  -5.15492,   0.00000
  -6.55945, -10.12616, -11.23036,   3.56671,  -2.52215,   0.79024,   3.31893,   0.47066,   7.13707,  -4.22395,   0.46493,   0.00000
  14.58811,  -0.87082,  11.33368,  15.45893,  -3.50518,  -2.30032,   6.50900,  -0.18468,   1.11913,  -6.95216,  -1.50850,   1.00000
  33.05348,   0.36638,  -6.21892,  32.68710,  -1.99937,  -1.61970,   0.86754,   0.21624,   1.65904,  -3.30871,   4.18322,   0.00000
   6.92075,  20.63066,   3.32590, -13.70992,   1.83040,   2.19931, -17.08499,   7.97767,   7.78909,   5.90895,   0.13614,   1.00000
   6.79365,  -8.76822,   8.19077,  15.56187,  -6.09209,  -0.67616,  15.51367,   1.63634,  -2.20572, -11.50593,  -1.92294,   0.00000
  49.82926,  25.64561,  11.83711,  24.18365,   4.22303,   1.53928,  -1.85471,   7.00177,  -0.51484,   9.00589,   6.87555,   1.00000
  11.45897,   9.36330,  11.01857,   2.09567,   1.92141,   1.14709,  -1.08255,   0.00951,   0.04151,   4.69135,  -5.93792,   1.00000
  54.81269,  39.59837,  26.85909,  15.21432,  -0.64578,  -1.67654,   1.16023,  -3.63446,   1.69166,   2.00796,   0.81712,   1.00000
  15.65706,  13.23948,   2.80761,   2.41758,   6.51838,   2.96409,   2.73801,   1.96927,   2.43899,   8.60849,   5.38410,   1.00000
  -3.63688, -10.61242,  -7.35158,   6.97554,  -0.09775,  -1.70411,  -3.41763,   0.23918,   2.18628,  -2.51222,   0.46646,   1.00000
   4.51582,  10.89964,  13.23882,  -6.38382,   0.30711,  -0.18986,  14.49274,   2.27736,  -4.35450,  -0.63149,  -6.69504,   1.00000
 -38.50537,  -8.37247, -16.28903, -30.13290,   5.68938,  -0.58900, -22.29357,   3.48699,  -4.80198,   5.55866,  -1.05029,   1.00000
 -18.76190,  -9.12053, -23.65764,  -9.64137,   3.61962,   1.84179, -22.01395,  10.40245,  -1.36787,   8.82850,   0.53257,   1.00000
   9.85227,   9.72899,  -2.25188,   0.12328,  -2.06993,  -0.21366,  -6.34812,   5.71116,   5.86073,   0.03500,   2.49477,   1.00000
  -3.61434,   1.78380,  -8.99551,  -5.39814,   0.48445,   1.58111,  -5.68851,  15.10617,   9.77405,   3.60813,   0.86461,   0.00000
 -16.45242,  -2.07601,  -2.25297, -14.37641,  -2.11533,  -0.85118,   6.52038,  -9.95768,   1.02613,  -0.90919,   1.90615,   0.00000
  -7.06232, -21.22682, -11.59451,  14.16450,  -2.48714,  -2.13850,   8.26007,   0.17248,  -1.64643,  -1.41600,  -3.52999,   0.00000
 -24.06816, -19.00893, -22.78341,  -5.05923,   1.48801,   0.92931, -26.63975,  -1.89722,  -1.25343,  -0.59171,   0.57763,   0.00000
 -20.29492,  -6.30930,  12.82246, -13.98562,   0.22426,  -0.56930,  -8.00876,  -9.14570, -10.64726,  -3.29606,  -2.09781,   0.00000
   7.01476,   9.95297,   3.44067,  -2.93821,   3.88600,   1.22189,  11.86937,  -6.53577,   3.22979,   3.70498,   5.88728,   0.00000
  29.00486,  23.68903,  16.77571,   5.31583,   1.82854,   0.23137,  -1.15337,   1.77668,  -0.49386,   5.35228,  -1.35219,   1.00000
  50.04403,   8.38028,  -7.86583,  41.66375,   2.52457,   1.10353, -19.92824,   9.84723,  -3.37509,  10.82052,   6.94327,   1.00000
  28.08465,  -2.68890,   1.29153,  30.77354,   2.47384,   0.37191,  13.69369,  -0.30108,  -4.60633,   8.76683,   1.12189,   1.00000
 -42.09018, -22.62599,  -5.95351, -19.46419,  -5.34182,  -2.56844,   3.72895,  -4.84749,   1.62664,  -9.67310,  -7.33998,   0.00000
   8.31716,   7.97179,   6.22957,   0.34537,   4.04548,  -0.58446, -17.03304,   6.48356,  -0.91040,   1.17614,   0.91756,   1.00000
  -6.41395,   5.74656,  11.85744, -12.16051,  -3.31099,   0.13628, -15.91066,  -3.04733,   3.50649,  -8.02442,  -4.30961,   0.00000
  23.42027,   3.23316, -16.29355,  20.18711,   0.49963,   1.11931,  -5.17738,  10.21189,   7.06302,   4.77646,   4.27202,   0.00000
  13.31533,   0.46350,  -9.46614,  12.85183,  -4.67734,  -2.27911,  -7.95915,   6.61062,   8.41747,  -7.69771,   4.42678,   0.00000
  -2.02788,   6.00414,   0.89673,  -8.03202,   1.88098,  -0.78762,   3.30063,  -8.33985,  -2.25428,   1.07757,   3.09805,   1.00000
   5.58210,   5.84524,   9.79729,  -0.26314,  -2.77131,  -1.14474,  22.25455,  -8.48164,   3.92201,  -1.41212,  -0.98048,   0.00000
  68.55469,  23.19527,   6.09162,  45.35942,   1.46575,   1.35481,   0.46867,   2.94919,  -1.50852,   6.39699,   6.04025,   1.00000
   6.18765,   8.84508,   0.60777,  -2.65743,   5.01991,   2.20532,   7.03575,  -7.98153,  -2.75358,   6.53435,   5.97959,   1.00000
   2.76794,   1.63825,  -1.23593,   1.12969,  -6.08207,  -0.55983,  17.89675,  -3.98874,   3.16095,   1.61864,  -2.63632,   0.00000
 -24.34974,  -6.06443,   4.06358, -18.28531,   0.44745,   1.24043,  -8.17715,  -2.56678,  -0.33952,  -1.70912,  -0.33224,   1.00000
 -36.90791, -30.79546, -22.70953,  -6.11245,  -5.67782,  -2.00760, -12.65227,   3.76954,   1.76581,  -5.61354,   1.45012,   0.00000
  22.38373,  12.55229,  11.46603,   9.83143,   1.45450,  -0.63107, -16.99573,  12.37916,  -0.02159,   0.82209,  -5.86665,   0.00000
  28.92694,   6.71804,  -4.44511,  22.20890,   4.92806,   0.88728,  -1.94896,  10.60669,   1.77618,   4.43017,   3.77679,   1.00000
 -42.40641, -20.15752,   6.00464, -22.24889,   3.34806,   0.70553, -20.97703,  -2.07388,  -7.40408,  -1.92790, -10.51167,   1.00000
 -34.04403,   1.31044,   5.60965, -35.35447,   0.51833,   0.69600,  -3.55485,  -1.53658,   1.29836,  -3.85800,  -0.96329,   1.00000
 -16.27113, -11.04415,  -0.87692,  -5.22697,  -1.83115,  -0.89193, -16.21745,   2.06006,  -3.92665,  -0.11317,  -4.29690,   1.00000
  29.28912,  10.00583,   0.48613,  19.28329,  -0.08320,  -0.08860,  -6.76316,   3.51182,  -3.84417,   0.55726,   2.65001,   0.00000
  32.90729,  19.05597,  30.40559,  13.85132,  -1.43190,   0.75705,   2.90492,  -5.86613,  -3.78130,  -3.52540,  -4.96954,   0.00000
   7.35431,   5.12916,  -0.81168,   2.22515,   3.79424,   1.32518,   2.75783,   5.15245,  -1.31941,   4.78268,  -1.57858,   1.00000
 -11.89092, -17.55168, -17.33899,   5.66075,  -1.33740,  -0.23427, -25.23534,  10.82227,  -8.57123,  -3.10017,   4.52598,   0.00000
 -11.79945,  10.01733,   7.55601, -21.81678,   0.47186,   0.77200,  10.43564,  -4.31381,   4.60651,   1.58262,  -0.10615,   1.00000
   9.95493,   0.69216, -14.98175,   9.26277,   5.65685,   4.91530,   9.13156,   8.03688,  -0.91646,  13.27894,   7.11084,   1.00000
   2.73671,   8.00574,   5.19005,  -5.26904,   0.74270,  -0.16261,   3.34234,  -3.82779,  -1.25171,   0.80020,  -0.72506,   1.00000
  40.43436,  15.90019,  10.88952,  24.53417,  -1.25967,   1.72331,  11.61834,  10.82362,   3.20685,   2.92469,   3.90313,   1.00000
 -11.99765,   0.86825,  -7.24733, -12.86590,  -0.74162,   0.06798,   4.13598,  -4.70834,   0.68832,  -1.25398,   3.75604,   1.00000
 -37.25975, -23.79691,  -6.21358, -13.46284,   1.42615,  -1.73862,  13.08604,  -3.37066,  -0.85107,  -9.01692,  -3.11698,   0.00000
  59.90827,  18.22644,  -8.77434,  41.68183,   0.96467,   0.90784,  16.97243,   6.29002,  -0.31049,  12.23343,  12.16146,   1.00000
 -35.45627, -11.90394,   7.82362, -23.55233,  -4.55043,  -2.40437, -15.08459,  -9.06412,  -1.65679, -12.18889,  -7.44045,   0.00000
  41.07127,  30.69201,  -3.30853,  10.37925,   6.27204,   0.52049,  -3.04162,   6.89677,   0.81912,  14.75754,   7.50097,   1.00000
 -13.09087,   4.05243,  13.18407, -17.14330,  -0.47297,  -2.17920,   5.09660, -21.61213,   2.74672,  -9.97894,  -3.64999,   1.00000
  37.71976,  10.56584,   7.07296,  27.15391,  -0.31061,  -1.10598,  20.65434,   5.83959,   5.70451,   2.09765,  -1.15541,   1.00000
  16.62322, -19.44440, -22.28763,  36.06762,  -0.16269,  -0.74285,   3.07288,   5.59989,  -4.45172,   1.38845,   4.11119,   1.00000
 -55.96980, -38.25716,  -4.95504, -17.71264,  -3.99268,  -4.02764, -15.49615,  -6.86073,  -7.70791, -14.88468, -10.09314,   0.00000
  15.47099,  -0.82314,   6.74720,  16.29413,   1.37323,  -0.79029, -19.17591,   2.45770,  -6.48368,  -4.01326,  -5.81198,   1.00000
  71.28994,  43.19832,  23.92586,  28.09162,   5.19435,   3.33737,  -0.54666,   0.80881,   0.95851,  10.11603,   2.80889,   1.00000
 -16.38069,  -4.18135,  -3.52960, -12.19935,  -3.52210,  -0.12399,   4.86008,  -0.80987,  -2.11765,  -4.18199,  -0.83614,   0.00000
  28.24468,  14.93667,  -2.29703,  13.30801,   5.56122,   1.15811,   7.27593,  12.62023,  -5.22278,  15.85283,   8.27251,   1.00000
   0.97653,  -6.33991,   3.42155,   7.31643,  -3.49829,  -0.47373,  -2.39174,  -5.55847,   5.67023, -10.23832,  -5.57183,   0.00000
  -8.71066,  -3.44725,  -1.89107,  -5.26341,   1.79203,   0.43452,  -0.87890, -18.84161,  -4.02499,  -1.59859,  -3.45251,   1.00000
 -22.05410, -21.64755, -18.96006,  -0.40655,   4.07120,  -0.42476,  17.51865,   4.15383,   1.85204,  -6.61505,   8.26141,   1.00000
  21.97733,  24.68219,  16.95394,  -2.70486,   3.10432,  -1.19789,  -0.80319,   5.60985,  -2.16993,   4.53410,  -1.13472,   1.00000
  36.52180,  15.20462,   6.99789,  21.31717,   2.37376,   2.82047, -10.17420,   0.21422,   5.51158,   3.81680,   4.79172,   0.00000
 -26.65564,  -7.59757,  11.93819, -19.05808,  -0.77735,  -0.60167,  -2.76673, -13.86581,  -3.48239,  -1.86984,  -5.67522,   0.00000
 -35.45396,   3.62571,  -6.66394, -39.07967,  -0.66147,   1.20217,  -1.56583,   2.08265,   1.16352,  -1.97772,  -0.84920,   0.00000
  23.09311,   2.43988,   5.58108,  20.65323,  -1.92554,   1.58079,  15.50356,  -0.42972,  -0.89902,  -0.79720,   4.56855,   1.00000
 -20.32591,   2.53953,   7.77163, -22.86544,  -2.48079,  -2.01434,  -5.26945, -11.54372,   8.20361, -12.67593,  -7.06910,   0.00000
 -40.10262, -25.74062,  -7.27425, -14.36200,  -6.07660,  -3.88913,  25.77538,  -6.16456,   2.32051, -12.73133,  -7.46315,   0.00000
 -20.99683, -15.28127, -13.09723,  -5.71557,   0.24630,  -0.60000,  10.03039,  -1.24019,  -2.04494,  -2.08525,   2.69267,   1.00000
 -30.40548,  -9.09810,  -0.76053, -21.30738,  -4.97011,  -1.02021,  -1.80162,  -9.65530,  -0.83608,  -4.27716,   2.53338,   0.00000
   0.90511,   8.83484,   8.40696,  -7.92973,  -4.56635,  -2.46280,  -1.94920,  -6.82072,   3.35413,  -6.64194,   0.13965,   0.00000
  43.99183,  29.03832,   8.90897,  14.95351,   5.86344,   4.05863,  -5.02629,   4.26337,   5.24263,  16.44139,  10.16784,   1.00000
  31.29486,   3.80011,  -5.68031,  27.49475,  -1.69118,   0.53759,  13.96912,  17.81704,  -2.68372,   5.06424,   8.07346,   1.00000
 -38.97110, -24.19331, -21.27757, -14.77779,  -4.29559,  -1.73563,   7.25835,   7.02324,   0.47312,  -2.08418,  -0.83941,   0.00000
 -29.65329,   9.01829,   7.53378, -38.67158,  -2.64731,   0.70937,  -3.10861,   0.48938,   2.91176,  -1.95610,  -4.74761,   1.00000
 -49.62388, -28.56821, -23.77622, -21.05567,  -1.58376,   0.06929,  -4.17637,  -1.79105,   6.03563, -11.10759,  -0.74629,   0.00000
